user_id,risky,moderate,conservative
4.061253123620035e+18,0.28205584331848127,0,0.18495464665862685
6.249303926809359e+18,0.28205584331848127,0,0.18495464665862685
5.15720032500554e+18,0.28205584331848127,0,0.18495464665862685
1.1233692368260346e+18,0.28205584331848127,0,0.18495464665862685
7.621044230537961e+18,0.28205584331848127,0,0.18495464665862685
6.4610109724544e+17,0,0.14100781445445626,1
2.395898729803884e+18,0,0.14100781445445626,1
3.1042693513326054e+18,0.28205584331848127,0,0.18495464665862685
5.111044372623007e+18,0.28205584331848127,0,0.18495464665862685
3.445526487551282e+18,0.28205584331848127,0,0.18495464665862685
2.717918503296093e+17,0.28205584331848127,0,0.18495464665862685
7.943394172703446e+18,0.28205584331848127,0,0.18495464665862685
9.432704706176104e+17,0.28205584331848127,0,0.18495464665862685
4.081299179515439e+18,0.28205584331848127,0,0.18495464665862685
7.444910919377363e+18,0.28205584331848127,0,0.18495464665862685
2.4349289279442673e+18,0.28205584331848127,0,0.18495464665862685
6.41543038658899e+18,0.28205584331848127,0,0.18495464665862685
2.0811165375406756e+18,0.28205584331848127,0,0.18495464665862685
7.187663188082796e+18,0.28205584331848127,0,0.18495464665862685
1.5007621287136266e+18,0.28205584331848127,0,0.18495464665862685
7.527753093908515e+18,0.28205584331848127,0,0.18495464665862685
3.521097240582508e+17,0.28205584331848127,0,0.18495464665862685
6.441597215346062e+17,0.28205584331848127,0,0.18495464665862685
6.392241854336939e+18,0.28205584331848127,0,0.18495464665862685
5.32389582291712e+18,0.28205584331848127,0,0.18495464665862685
1.700712314243184e+18,0.28205584331848127,0,0.18495464665862685
6.225802688258369e+18,0.28205584331848127,0,0.18495464665862685
4.441366167733922e+18,0.28205584331848127,0,0.18495464665862685
8.832003143723779e+18,0.28205584331848127,0,0.18495464665862685
4.5002442127556296e+18,0.28205584331848127,0,0.18495464665862685
7.988402862775421e+18,0.28205584331848127,0,0.18495464665862685
6.473657189720851e+18,0.28205584331848127,0,0.18495464665862685
8.47034944597728e+17,0.28205584331848127,0,0.18495464665862685
5.89515697488673e+18,0.28205584331848127,0,0.18495464665862685
1.939083254116167e+18,0.28205584331848127,0,0.18495464665862685
4.51397606294531e+18,0.28205584331848127,0,0.18495464665862685
3.4560487599121864e+18,0.28205584331848127,0,0.18495464665862685
2.780468621199878e+18,0.28205584331848127,0,0.18495464665862685
1.9335974810374408e+18,0,0.14100781445445626,1
7.142128038936914e+18,0.28205584331848127,0,0.18495464665862685
5.512037210339132e+18,0.28205584331848127,0,0.18495464665862685
3.8270227357797734e+18,0.28205584331848127,0,0.18495464665862685
8.190220125534012e+18,0,0.14100781445445626,1
3.497967908410886e+18,0,0.14100781445445626,1
8.048909667379781e+18,0,0.14100781445445626,1
4.4385147862186737e+18,0.28205584331848127,0,0.18495464665862685
4.965357792106483e+18,0.28205584331848127,0,0.18495464665862685
3.186174594574799e+18,0.28205584331848127,0,0.18495464665862685
9.094537809183136e+18,0.28205584331848127,0,0.18495464665862685
3.502073300734062e+18,0.28205584331848127,0,0.18495464665862685
5.91726652905048e+18,0.28205584331848127,0,0.18495464665862685
1.3537165901499807e+18,0.28205584331848127,0,0.18495464665862685
6.545923204047852e+18,0.28205584331848127,0,0.18495464665862685
2.596032205696562e+18,0.28205584331848127,0,0.18495464665862685
2.656331445022796e+18,0.28205584331848127,0,0.18495464665862685
7.926568751990944e+18,0,0.14100781445445626,1
7.140522478267863e+18,0.28205584331848127,0,0.18495464665862685
2.2600935401535688e+18,0.28205584331848127,0,0.18495464665862685
4.863748490870226e+18,0.28205584331848127,0,0.18495464665862685
6.673066311540462e+18,0.28205584331848127,0,0.18495464665862685
4.747685746001563e+18,0.28205584331848127,0,0.18495464665862685
4.77645803135246e+18,0,0.14100781445445626,1
1.469270673039434e+18,0.28205584331848127,0,0.18495464665862685
6.904283570991048e+18,0,0.14100781445445626,1
8.884934815170094e+18,0.28205584331848127,0,0.18495464665862685
7.880394621042405e+17,0.28205584331848127,0,0.18495464665862685
1.1510657515146275e+18,0,0.14100781445445626,1
9.190490719155666e+18,0.28205584331848127,0,0.18495464665862685
8.463598758188356e+18,0.28205584331848127,0,0.18495464665862685
2.339603854591181e+16,0.28205584331848127,0,0.18495464665862685
3.297589325092568e+18,0.28205584331848127,0,0.18495464665862685
7.344137696062467e+18,0,0.14100781445445626,1
4.5015071425213993e+18,0.28205584331848127,0,0.18495464665862685
9.115925202575684e+18,0,0.14100781445445626,1
4.632796988089596e+18,0.28205584331848127,0,0.18495464665862685
2.32295674120238e+18,0.28205584331848127,0,0.18495464665862685
5.264066393234176e+18,0,0.14100781445445626,1
5.704275714960463e+18,0,0.14100781445445626,1
4.0543663558282127e+18,0.28205584331848127,0,0.18495464665862685
1.952514272419197e+18,0,0.14100781445445626,1
4.22484362544504e+18,0.28205584331848127,0,0.18495464665862685
7.538070053030881e+18,0.28205584331848127,0,0.18495464665862685
1.1122696277643828e+18,0.28205584331848127,0,0.18495464665862685
6.721600209325822e+18,0.28205584331848127,0,0.18495464665862685
8.413571399451395e+18,0.28205584331848127,0,0.18495464665862685
1.0806462571451272e+18,0.28205584331848127,0,0.18495464665862685
1.374697777706898e+18,0.28205584331848127,0,0.18495464665862685
2.0847785344363123e+18,0.28205584331848127,0,0.18495464665862685
8.530980821130695e+18,0,0.14100781445445626,1
1.7787165760362527e+18,0.28205584331848127,0,0.18495464665862685
6.274219657869533e+18,0,0.14100781445445626,1
2.8410451255496453e+18,0.28205584331848127,0,0.18495464665862685
4.970645252181338e+18,0,0.14100781445445626,1
9.15476154857233e+18,0.28205584331848127,0,0.18495464665862685
8.122052808018915e+18,0.28205584331848127,0,0.18495464665862685
1.7633403880280983e+18,0.28205584331848127,0,0.18495464665862685
7.496163153241619e+18,0.28205584331848127,0,0.18495464665862685
8.243157219455237e+17,0.28205584331848127,0,0.18495464665862685
6.024446733161576e+18,0,0.14100781445445626,1
5.280115412768682e+18,0.28205584331848127,0,0.18495464665862685
6.786909424303434e+18,0,0.14100781445445626,1
5.676808817480524e+18,0.28205584331848127,0,0.18495464665862685
9.055009802960506e+18,0.28205584331848127,0,0.18495464665862685
5.767252211023292e+17,0,0.14100781445445626,1
1.58888691925763e+18,0.28205584331848127,0,0.18495464665862685
6.143007490845737e+18,0.28205584331848127,0,0.18495464665862685
3.355975925007896e+18,0.28205584331848127,0,0.18495464665862685
3.3604757199534336e+18,0.28205584331848127,0,0.18495464665862685
3.9663818102096474e+17,0.28205584331848127,0,0.18495464665862685
1.5534009722259016e+18,0.28205584331848127,0,0.18495464665862685
5.212994232406126e+16,0.28205584331848127,0,0.18495464665862685
2.6381601876869494e+18,0,0.14100781445445626,1
7.257741953001562e+18,0.28205584331848127,0,0.18495464665862685
6.531523837993681e+18,0.28205584331848127,0,0.18495464665862685
8.264712490178141e+18,0,0.14100781445445626,1
6.739449063451241e+18,0.28205584331848127,0,0.18495464665862685
6.421000730711046e+18,0,0.14100781445445626,1
1.5630631612072243e+18,0.28205584331848127,0,0.18495464665862685
6.120170825744022e+18,0.28205584331848127,0,0.18495464665862685
3.2939309149785626e+17,0,0.14100781445445626,1
4.280736577491541e+18,0.28205584331848127,0,0.18495464665862685
6.954664503476198e+18,0.28205584331848127,0,0.18495464665862685
8.585438326031661e+18,0.28205584331848127,0,0.18495464665862685
4.1932976832895457e+18,0.28205584331848127,0,0.18495464665862685
2.1186938881645545e+18,0.28205584331848127,0,0.18495464665862685
3.4013175121590943e+18,0,0.14100781445445626,1
2.1889605318486065e+18,0,0.14100781445445626,1
9.018791598432163e+18,0,0.14100781445445626,1
6.946002664755729e+18,0.28205584331848127,0,0.18495464665862685
3.025264368259764e+18,0.28205584331848127,0,0.18495464665862685
1.2106732008978174e+17,0,0.14100781445445626,1
7.87751900920124e+18,0.28205584331848127,0,0.18495464665862685
9.049761064926086e+18,0.28205584331848127,0,0.18495464665862685
2.7101595060741514e+18,0.28205584331848127,0,0.18495464665862685
8.66608083406499e+18,0,0.14100781445445626,1
7.240242669000661e+18,0.28205584331848127,0,0.18495464665862685
4.668136007921248e+18,0.28205584331848127,0,0.18495464665862685
8.480032006825952e+18,0.28205584331848127,0,0.18495464665862685
6.658596930058428e+18,0.28205584331848127,0,0.18495464665862685
5.356902815223408e+18,0.28205584331848127,0,0.18495464665862685
6.600988034666235e+18,0.28205584331848127,0,0.18495464665862685
4.0821381473153623e+18,0.28205584331848127,0,0.18495464665862685
3.76201259840404e+18,0.28205584331848127,0,0.18495464665862685
6.90643795925383e+18,0.28205584331848127,0,0.18495464665862685
2.057088760359482e+18,0.28205584331848127,0,0.18495464665862685
3.8762650686404e+18,0.28205584331848127,0,0.18495464665862685
1.7678314053942656e+18,0.28205584331848127,0,0.18495464665862685
8.956028825144474e+18,0.28205584331848127,0,0.18495464665862685
2.0192363818880166e+17,0.28205584331848127,0,0.18495464665862685
3.87175060395715e+18,0.28205584331848127,0,0.18495464665862685
2.0718132676916849e+18,0.28205584331848127,0,0.18495464665862685
3.063481315177111e+18,0.28205584331848127,0,0.18495464665862685
8.009927795241151e+17,0,0.14100781445445626,1
2.015754397748209e+18,0.28205584331848127,0,0.18495464665862685
2.1536162543995185e+18,0.28205584331848127,0,0.18495464665862685
3.925985442826159e+18,0.28205584331848127,0,0.18495464665862685
8.626413575882234e+18,0,0.14100781445445626,1
6.1966159652052e+18,0,0.14100781445445626,1
3.176854403068718e+18,0.28205584331848127,0,0.18495464665862685
4.3993556324686746e+18,0.28205584331848127,0,0.18495464665862685
4.763274331568852e+18,0.28205584331848127,0,0.18495464665862685
5.724340413715255e+18,0.28205584331848127,0,0.18495464665862685
5.805415166846478e+18,0.28205584331848127,0,0.18495464665862685
8.187884597583665e+18,0.28205584331848127,0,0.18495464665862685
4.855176080813111e+18,0.28205584331848127,0,0.18495464665862685
1.3891682840353608e+18,0.28205584331848127,0,0.18495464665862685
5.34493867383464e+18,0.28205584331848127,0,0.18495464665862685
1.8713158077473495e+18,0.28205584331848127,0,0.18495464665862685
6.534718722906889e+18,0,0.14100781445445626,1
6.182038546848164e+18,0.28205584331848127,0,0.18495464665862685
2.550179415198171e+17,0.28205584331848127,0,0.18495464665862685
6.861169546492285e+18,0.28205584331848127,0,0.18495464665862685
8.421331212040812e+18,0.28205584331848127,0,0.18495464665862685
5.963328863133751e+18,0.28205584331848127,0,0.18495464665862685
5.462997476177192e+18,0,0.14100781445445626,1
3.3326409482319724e+18,0.28205584331848127,0,0.18495464665862685
7.18475745123475e+18,0.28205584331848127,0,0.18495464665862685
1.895287179269349e+18,0,0.14100781445445626,1
1.313187727558946e+18,0.28205584331848127,0,0.18495464665862685
8.299290469228691e+18,0,0.14100781445445626,1
1.5148961923371515e+18,0.28205584331848127,0,0.18495464665862685
7.217770710134298e+18,0.28205584331848127,0,0.18495464665862685
2.9449158265152773e+18,0.28205584331848127,0,0.18495464665862685
5.902257514758294e+17,0.28205584331848127,0,0.18495464665862685
5.952173324510025e+18,0,0.14100781445445626,1
3.9192522978338186e+18,0.28205584331848127,0,0.18495464665862685
4.386574706009768e+18,0.28205584331848127,0,0.18495464665862685
7.747825756865989e+17,0.28205584331848127,0,0.18495464665862685
7.238108646482682e+18,0.28205584331848127,0,0.18495464665862685
3.7751655701521464e+18,0.28205584331848127,0,0.18495464665862685
4.633127295687502e+18,0.28205584331848127,0,0.18495464665862685
6.078995473864572e+18,0.28205584331848127,0,0.18495464665862685
6.79724141421196e+18,0.28205584331848127,0,0.18495464665862685
1.0503182077079904e+18,0.28205584331848127,0,0.18495464665862685
7.988111160347645e+17,0,0.14100781445445626,1
1.2515252556215982e+18,0,0.14100781445445626,1
1.4528831140484905e+18,0.28205584331848127,0,0.18495464665862685
6.320063461154903e+18,0,0.14100781445445626,1
7.65826754248659e+18,0.28205584331848127,0,0.18495464665862685
2.154364147871632e+18,0,0.14100781445445626,1
5.514486568479184e+18,0.28205584331848127,0,0.18495464665862685
3.4811655327210214e+18,0,0.14100781445445626,1
1.3786283655939139e+18,0.28205584331848127,0,0.18495464665862685
8.48405821872052e+18,0,0.14100781445445626,1
7.699523666591e+18,0,0.14100781445445626,1
3.0257423516146903e+18,0.28205584331848127,0,0.18495464665862685
8.152019734844917e+18,0.28205584331848127,0,0.18495464665862685
7.961580671407972e+17,0.28205584331848127,0,0.18495464665862685
5.088539549868265e+18,0,0.14100781445445626,1
4.402629603964375e+18,0,0.14100781445445626,1
7.490880510974937e+18,0.28205584331848127,0,0.18495464665862685
5.610864697450083e+18,0,0.14100781445445626,1
8.55652123378441e+18,0.28205584331848127,0,0.18495464665862685
4.260810590352824e+18,0.28205584331848127,0,0.18495464665862685
5.703470024522341e+17,0.28205584331848127,0,0.18495464665862685
3.1823054993316946e+18,0.28205584331848127,0,0.18495464665862685
3.4969869308440253e+18,0.28205584331848127,0,0.18495464665862685
2.910075333735267e+18,0,0.14100781445445626,1
6.798011226947933e+18,0.28205584331848127,0,0.18495464665862685
3.322455441435325e+18,0.28205584331848127,0,0.18495464665862685
1.580085079077351e+18,0.28205584331848127,0,0.18495464665862685
5.766238235239939e+18,0.28205584331848127,0,0.18495464665862685
9.253537231766495e+17,0.28205584331848127,0,0.18495464665862685
4.408783998158623e+18,0,0.14100781445445626,1
3.209799204040843e+18,0.28205584331848127,0,0.18495464665862685
7.655158248348158e+18,0.28205584331848127,0,0.18495464665862685
3.818689469685998e+16,0.28205584331848127,0,0.18495464665862685
5.656774681103189e+18,0,0.14100781445445626,1
2.787276327864549e+18,0.28205584331848127,0,0.18495464665862685
3.1758120774651423e+18,0.28205584331848127,0,0.18495464665862685
1.5292610628371497e+18,0.28205584331848127,0,0.18495464665862685
7.125224679798382e+18,0.28205584331848127,0,0.18495464665862685
3.8593088318918257e+18,0.28205584331848127,0,0.18495464665862685
2.1653738035549875e+17,0,0.14100781445445626,1
2.2097596611748104e+18,0,0.14100781445445626,1
8.681236945130857e+18,0.28205584331848127,0,0.18495464665862685
5.466937739242973e+18,0.28205584331848127,0,0.18495464665862685
9.204024144013091e+18,0,0.14100781445445626,1
3.0520101250015186e+18,0,0.14100781445445626,1
1.61419874276148e+18,0,0.14100781445445626,1
7.986701638037675e+18,0.28205584331848127,0,0.18495464665862685
5.323997365490102e+18,0,0.14100781445445626,1
2.2737780772846548e+18,0,0.14100781445445626,1
8.711713528273195e+16,0.28205584331848127,0,0.18495464665862685
6.331821478022372e+18,0.28205584331848127,0,0.18495464665862685
8.333503049386163e+18,0.28205584331848127,0,0.18495464665862685
6.038346625816425e+18,0.28205584331848127,0,0.18495464665862685
3.012097301773808e+18,0,0.14100781445445626,1
9.03385957049869e+18,0.28205584331848127,0,0.18495464665862685
3.467932945685384e+18,0.28205584331848127,0,0.18495464665862685
9.140022021501708e+18,0.28205584331848127,0,0.18495464665862685
8.35947148083191e+18,0,0.14100781445445626,1
8.555596361502131e+18,0.28205584331848127,0,0.18495464665862685
7.509161396198417e+18,0.28205584331848127,0,0.18495464665862685
2.1459972086336305e+18,0,0.14100781445445626,1
6.347063449899644e+18,0.28205584331848127,0,0.18495464665862685
7.128415226504249e+18,0,0.14100781445445626,1
3.292909576983073e+17,0,0.14100781445445626,1
2.005053687167504e+18,0.28205584331848127,0,0.18495464665862685
3.137256118452162e+18,0.28205584331848127,0,0.18495464665862685
3.326614645430796e+18,0.28205584331848127,0,0.18495464665862685
6.760554026241945e+18,0,0.14100781445445626,1
6.016075174324112e+18,0.28205584331848127,0,0.18495464665862685
5.435195537069602e+18,0.28205584331848127,0,0.18495464665862685
1.483785478961254e+18,0,0.14100781445445626,1
2.060365942665405e+18,0.28205584331848127,0,0.18495464665862685
7.212502840628102e+18,0.28205584331848127,0,0.18495464665862685
3.6935424449839775e+18,0.28205584331848127,0,0.18495464665862685
3.640363066870456e+18,0.28205584331848127,0,0.18495464665862685
6.023381879192582e+18,0,0.14100781445445626,1
8.139335096649276e+18,0.28205584331848127,0,0.18495464665862685
7.435993336743106e+18,0.28205584331848127,0,0.18495464665862685
3.1010636562894116e+18,0.28205584331848127,0,0.18495464665862685
5.663449210207371e+18,0.28205584331848127,0,0.18495464665862685
6.817097655152048e+18,0.28205584331848127,0,0.18495464665862685
3.1736912803600937e+18,0,0.14100781445445626,1
1.5479743147972838e+18,0,0.14100781445445626,1
9.514320557088952e+17,0.28205584331848127,0,0.18495464665862685
3.775996864106689e+18,0,0.14100781445445626,1
1.836150575987328e+18,0,0.14100781445445626,1
8.378927691268094e+18,0.28205584331848127,0,0.18495464665862685
4.572041668247743e+18,0.28205584331848127,0,0.18495464665862685
3.0586649894423567e+18,0,0.14100781445445626,1
1.67581436275385e+18,0,0.14100781445445626,1
3.438980570248307e+18,0,0.14100781445445626,1
9.177156608503267e+18,0.28205584331848127,0,0.18495464665862685
4.418435271502765e+18,0.28205584331848127,0,0.18495464665862685
5.923806026188742e+18,0.28205584331848127,0,0.18495464665862685
2.4330674637471386e+18,0,0.14100781445445626,1
1.0117854849103576e+18,0.28205584331848127,0,0.18495464665862685
4.476536551690917e+18,0.28205584331848127,0,0.18495464665862685
7.966718282277821e+17,0,0.14100781445445626,1
3.3603775799238234e+17,0.28205584331848127,0,0.18495464665862685
7.43482519236525e+18,0.28205584331848127,0,0.18495464665862685
1.0682763721840718e+18,0.28205584331848127,0,0.18495464665862685
3.9213634210266783e+18,0,0.14100781445445626,1
7.983897980845347e+18,0.28205584331848127,0,0.18495464665862685
5.297154295152474e+17,0,0.14100781445445626,1
5.64618066707526e+18,0.28205584331848127,0,0.18495464665862685
8.562294709120265e+18,0,0.14100781445445626,1
3.2839161084221343e+18,0,0.14100781445445626,1
3.817144661856323e+18,0,0.14100781445445626,1
8.352004190353875e+18,0,0.14100781445445626,1
7.468573791740909e+18,0.28205584331848127,0,0.18495464665862685
2.72832293181694e+18,0.28205584331848127,0,0.18495464665862685
5.358900101037805e+18,0.28205584331848127,0,0.18495464665862685
5.762826486716868e+18,0.28205584331848127,0,0.18495464665862685
8.753260609770417e+18,0,0.14100781445445626,1
7.1365495203466e+18,0.28205584331848127,0,0.18495464665862685
7.811328642858915e+18,0.28205584331848127,0,0.18495464665862685
2.898916203219968e+18,0.28205584331848127,0,0.18495464665862685
7.136740985279273e+18,0.28205584331848127,0,0.18495464665862685
8.915841552866518e+18,0,0.14100781445445626,1
1.0225598869003738e+18,0.28205584331848127,0,0.18495464665862685
5.911927431412848e+18,0.28205584331848127,0,0.18495464665862685
6.027866297465948e+18,0.28205584331848127,0,0.18495464665862685
6.178544028266753e+18,0,0.14100781445445626,1
4.748895880729134e+18,0.28205584331848127,0,0.18495464665862685
1.4607753031437805e+17,0,0.14100781445445626,1
8.888843129774407e+18,0,0.14100781445445626,1
2.882677791208626e+17,0,0.14100781445445626,1
3.133058819740942e+18,0,0.14100781445445626,1
8.234674427958877e+18,0,0.14100781445445626,1
1.2524127600321564e+18,0.28205584331848127,0,0.18495464665862685
7.773935115600712e+18,0,0.14100781445445626,1
7.809606792464403e+18,0,0.14100781445445626,1
6.339481235407438e+18,0,0.14100781445445626,1
1.7362465535803574e+17,0.28205584331848127,0,0.18495464665862685
7.224413051410797e+17,0,0.14100781445445626,1
7.592656575108582e+18,0,0.14100781445445626,1
5.152782953684558e+18,0.28205584331848127,0,0.18495464665862685
2.675633147058071e+18,0,0.14100781445445626,1
8.94438145881e+18,0,0.14100781445445626,1
7.093307539383619e+18,0.28205584331848127,0,0.18495464665862685
3.914152762853292e+18,0,0.14100781445445626,1
8.665657565938978e+18,0,0.14100781445445626,1
2.8426446976529475e+18,0.28205584331848127,0,0.18495464665862685
9.116155551779561e+18,0.28205584331848127,0,0.18495464665862685
3.109597037868845e+18,0,0.14100781445445626,1
6.575815699141086e+18,0.28205584331848127,0,0.18495464665862685
5.766875630234186e+18,0.28205584331848127,0,0.18495464665862685
1.253393565821776e+18,0.28205584331848127,0,0.18495464665862685
9.170917484015428e+18,0,0.14100781445445626,1
3.4837149528195287e+18,0.28205584331848127,0,0.18495464665862685
